Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS05G07Z616144K,2016.06,18,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2017.06,12,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2018.06,16,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2019.06,14,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2020.06,15,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2021.06,19,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2022.06,20,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144K,2023.06,24,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SLS05G07Z616144O,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2010.06,-3,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2011.06,52,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2012.06,7,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2013.06,7,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2014.06,18,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2015.06,-67,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2016.06,89,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2017.06,-7,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2018.06,7,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2019.06,-89,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2020.06,38,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2021.06,36,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2022.06,33,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144O,2023.06,-9,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Other economic flows,
GFSA.SLS05G07Z616144Z,2008.06,100,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2009.06,107,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2010.06,103,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2011.06,158,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2012.06,185,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2013.06,184,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2014.06,237,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2015.06,170,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2016.06,256,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2017.06,257,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2018.06,279,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2019.06,184,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2020.06,255,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2021.06,317,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2022.06,362,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G07Z616144Z,2023.06,367,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Total,
GFSA.SLS05G08Z61613A,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613A,2023.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Additions,,
GFSA.SLS05G08Z61613D,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
GFSA.SLS05G08Z61613D,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Valuables",Non-financial assets,Valuables,Disposals,,
